排序,公司名称,国家地区,营业收入百万美元,利润百万美元,资产百万美元,股东权益百万美元,雇员人数
391,MARKS ＆SPENCER,英国,"14,061.6",935.5,"13,557.9","4,510.1","46,654"
392,EMERSON ELECTRIC,美国,"13,999.0","1,089.0","15,194.0","6,460.0","106,700"
393,VATTENFALL,瑞典,"13,858.2","1,129.5","36,824.8","7,297.3","35,296"
394,TOHOKU ELECTRIC POWER,日本,"13,835.1",452.2,"39,365.8","8,370.7","18,289"
395,CATHAY LIFE,中国台湾,"13,804.6",227.6,"42,848.9","2,540.0","28,977"
396,STORA ENSO,芬兰,"13,776.2",165.9,"22,630.9","10,196.2","42,814"
397,SHIMIZU,日本,"13,727.1",81.1,"16,832.5","2,606.7","13,090"
398,UAL,美国,"13,724.0","-2,808.0","21,979.0","-5,916.0","63,000"
399,BAE SYSTEMS,英国,"13,710.7",9.8,"27,500.1","10,008.7","68,400"
400,OTTO VERSAND,德国,"13,708.0",152.7,"6,588.3",982.0,"54,098"
401,COUNTRYWIDE FINANCIAL,美国,"13,659.5","2,373.0","97,949.8","8,084.7","34,298"
402,SAN PAOLO IMI,意大利,"13,658.1","1,100.1","255,520.2","13,868.3","43,465"
403,SUMITOMO ELECTRIC INDUSTRIES,日本,"13,654.9",226.9,"16,347.9","6,301.2","87,415"
404,ALCAN,加拿大,"13,652.0",167.0,"31,957.0","10,715.0","88,000"
405,AMP,澳大利亚,"13,515.7","-3,615.6","52,907.3","2,658.9","3,961"
406,KT,韩国,"13,485.4",689.7,"21,449.0","5,495.0","44,012"
407,HUTCHISON WHAMPOA,中国,"13,473.5","1,846.4","80,333.3","31,881.4","172,653"
408,TPG,荷兰,"13,429.5",339.5,"9,983.4","3,744.9","163,028"
409,MAY DEPARTMENT STORES,美国,"13,343.0",434.0,"12,097.0","4,191.0","110,000"
410,TJX,美国,"13,327.9",658.4,"4,396.8","1,552.4","94,000"
411,EASTMAN KODAK,美国,"13,317.0",265.0,"14,818.0","3,264.0","63,900"
412,AGRICULTURAL BANK OF CHINA,中国,"13,303.1",232.2,"359,631.7","16,436.5","511,425"
413,DELTA AIR LINES,美国,"13,303.0",-773.0,"26,356.0",-659.0,"70,600"
414,EXPRESS SCRIPTS,美国,"13,294.5",249.6,"3,409.2","1,194.0","8,575"
415,COFCO,中国,"13,290.1",112.2,"5,546.7","1,704.0","24,804"
416,NORDEA BANK,瑞典,"13,194.1","1,686.3","330,708.1","15,359.2","33,978"
417,STAPLES,美国,"13,181.2",490.2,"6,503.0","3,662.9","45,867"
418,WOLSELEY,英国,"13,084.9",474.9,"7,854.6","2,851.9","46,084"
419,CONTINENTAL,德国,"13,054.2",355.4,"10,467.1","2,501.5","68,828"
420,CORUS GROUP,英国,"13,001.2",-498.6,"11,421.1","5,007.0","49,400"
421,GASUNIE,荷兰,"12,973.2",41.1,"4,017.1",228.9,"1,446"
422,FORTUM,芬兰,"12,893.1",870.3,"20,890.1","8,080.1","13,046"
423,BRITISH AIRWAYS,英国,"12,805.6",220.2,"22,296.7","4,076.3","51,939"
424,UNION PACIFIC,美国,"12,792.0","1,585.0","33,460.0","12,354.0","46,000"
425,GUS,英国,"12,785.3",801.2,"12,427.5","5,232.3","54,926"
426,FUJI HEAVY INDUSTRIES,日本,"12,743.5",342.2,"12,973.7","4,361.1","28,161"
427,COSMO OIL,日本,"12,691.5",72.4,"12,112.1","1,968.6","5,727"
428,ISUZU MOTORS,日本,"12,662.8",484.4,"10,360.1","1,055.0","18,130"
429,EL PASO,美国,"12,653.0","-3,464.0","42,676.0","6,753.0","11,855"
430,TELSTRA,澳大利亚,"12,641.6","1,984.9","23,874.5","10,341.4","37,169"
431,PLAINS ALL AMERICAN PIPELINE,美国,"12,589.8",59.4,"2,095.6",746.7,"1,400"
432,CEPSA,西班牙,"12,588.6",692.6,"7,840.4","3,656.6","10,299"
433,ELI LILLY,美国,"12,582.5","2,560.8","21,678.1","9,764.8","46,100"
434,SODEXHO ALLIANCE,法国,"12,532.1",173.7,"8,901.8","2,469.2","308,385"
435,SEIKO EPSON,日本,"12,511.5",336.7,"11,602.3","3,982.9","84,899"
436,NIPPON YUSEN,日本,"12,379.4",308.2,"13,232.6","3,441.6","20,660"
437,OFFICE DEPOT,美国,"12,358.6",276.3,"6,145.2","2,794.1","46,000"
438,ONEX,加拿大,"12,352.6",-236.9,"11,314.5",226.7,"102,000"
439,KYUSHU ELECTRIC POWER,日本,"12,320.6",644.4,"39,547.8","8,755.1","19,284"
440,MITSUI LIFE INSURANCE,日本,"12,318.7",-133.4,"72,091.7","2,395.5","13,143"
441,FIRSTENERGY,美国,"12,317.7",422.8,"32,909.9","8,289.3","15,905"
442,CENTRAL JAPAN RAILWAY,日本,"12.,253.1",639.9,"52,611.9","7,362.6","23,296"
443,HUMANA,美国,"12,226.3",228.9,"5,293.3","1,835.9","13,700"
444,CRH,爱尔兰,"12,194.0",725.0,"13,857.1","6,002.5","54,239"
445,MANPOWER,美国,"12,184.5",137.7,"4,384.9","1,310.3","21,600"
446,WHIRLPOOL,美国,"12,176.0",414.0,"7,361.0","1,301.0","68,407"
447,WINN-DIXIE STORES,美国,"12,168.4",239.2,"2,790.4","1,028.5","69,550"
448,EDISON INTERNATIONAL,美国,"12,156.0",821.0,"34,962.0","5,383.0","16,271"
449,DOMINION RESOURCES,美国,"12,078.0",318.0,"44,186.0","10,538.0","16,700"
450,BHARAT PETROLEUM,印度,"12,053.7",442.8,"5,365.5","1,510.6","15,055"
451,DAI NIPPON PRINTING,日本,"11,987.9",469.0,"14,550.2","9,407.7","34,514"
452,THALES GROUP,法国,"11.,962.1",127.2,"23,146.2","2,540.8","57,439"
453,BANK OF NOVA SCOTIA,加拿大,"11,960.0","1,716.3","216,906.3","11,087.6","43,986"
454,HOCHTEIF,德国,"11,922.4",18.4,"9,332.9","2,003.4","34,039"
455,OBAYASHI,日本,"11,918.8",187.6,"17,512.1","3,309.2","13,695"
456,PTT,泰国,"11,904.6",949.5,"8,192.4","2,834.5","4,262"
457,PROGRESSIVE,美国,"11,892.0","1,255.4","16,281.5","5,030.6","25,834"
458,MANULIFE FINANCIAL,加拿大,"11,887.3","1,096.2","115,288.2","7,164.3","35,000"
459,CANADIAN IMPERIAL BANK OF COMMERCE,加拿大,"11,863.7","1,429.4","210,271.4","10,453.4","36,630"
460,ACCENTURE,美国,"11.,818.0",498.2,"6,459.2",794.2,"83,000"
461,SHANGHAI AUTOMOTIVE,中国,"11,754.6",688.9,"9,115.6","3,996.6","51,200"
462,HINDUSTAN PETROLEUM,印度,"11,750.5",430.2,"4,493.7","1,731.1","11,088"
463,RELIANT ENERGY,美国,"11,707.3","-1,342.1","13,308.3","4,371.8","5,293"
464,SOLECTRON,美国,"11,700.4","-3,462.0","6,529.5","1,422.0","59,500"
465,MBNA,美国,"11,684.4","2,338.1","59,113.4","11,113.0","26,500"
466,SHV HOLDINGS,荷兰,"11,624.9",302.4,"7,343.7","1,768.3","28,200"
467,MARSH＆MCLENNAN,美国,"11,588.0","1,540.0","15,053.0","5,451.0","60,000"
468,WASTE MANAGEMENT,美国,"11,574.0",630.0,"20,656.0","5,563.0","51,700"
469,"TOYS""R""US",美国,"11,566.0",88.0,"10,218.0","4,222.0","65,000"
470,ASAHI MUTUAL LIFE INSURANCE,日本,"11,550.6",166.0,"61,995.6","2,946.6","19,162"
471,SEKISUI HOUSE,日本,"11,544.6",328.7,"11,157.4","6,310.5","19,498"
472,DIAGEO,英国,"11,537.6",120.5,"26,727.5","8,174.8","35,674"
473,EUROHYPO,德国,"11,535.8",33.9,"286,599.0","6,464.5","2,417"
474,KINTETSU,日本,"11,489.9",146.5,"21,004.5","1,338.2","36,675"
475,TOPPAN PRINTING,日本,"11,485.5",276.5,"14,046.2","7,117.6","32,180"
476,DANSKE BANK GROUP,丹麦,"11,479.4","1,411.9","309,350.8","10,240.5","16,391"
477,AFLAC,美国,"11.,447.0",795.0,"50,964.0","6,646.0","6,473"
478,SUN MICROSYSTEMS,美国,"11,434.0","-3,429.0","12,985.0","6,491.0","36,100"
479,CHUBB,美国,"11,394.0",808.8,"38,360.6","8,552.0","12,300"
480,KURAYA SANSEIDO,日本,"11,366.6",69.7,"6,023.2","1,239.8","7,468"
481,PUBLIC SERVICE ENTERPRISE GROUP,美国,"11,340.0","1,160.0","28,055.0","5,529.0","10,632"
482,RELIANCE INDUSTRIES,印度,"11,327.7","1,125.5","16,388.0","7,934.6","11,371"
483,TXU,美国,"11,325.0",582.0,"31,686.0","5,919.0","14,235"
484,TAIYO LIFE INSURANCE,日本,"11,275.1",38.0,"61,781.0","2,127.4","13,417"
485,UPM-KYMMENE,芬兰,"11,258.8",416.5,"18,310.7","8,664.1","34,482"
486,SOUTHERN,美国,"11,251.0","1,474.0","35,045.0","9,648.0","25,762"
487,POWER CORP.OF CANADA,加拿大,"11,238.5",905.0,"83,.361.4","4,675.6","19,000"
488,PG＆E CORP.,美国,"11,221.0",420.0,"30,175.0","4,215.0","20,600"
489,MASCO,美国,"11,134.0",806.0,"12,149.0","5,456.0","61,000"
490,IBERDROLA,西班牙,"11,111.2","1,200.0","30,818.0","10,374.9","13,042"
491,ASAHI KASEI,日本,"11,097.6",245.0,"12,007.5","4,329.8","25,011"
492,HEALTH NET,美国,"11,062.5",235.0,"3,549.1","1,295.2","9,000"
493,SAMSUNG,韩国,"11,051.4",71.8,"10,217.5","3,726.9","5,900"
494,ABBEY NATIONAL,英国,"11,041.2","-1,142.7","316,452.0","9,543.2","24,421"
495,GREAT ATLANTIC＆PACIFIC TEA,美国,"11,033.7",-147.0,"2,750.6",385.8,"48,470"
496,PACIFICARE HEALTH SYSTEMS,美国,"11,008.5",242.7,"4,619.3","1,851.5","7,700"
497,DAIWA HOUSE INDUSTRY,日本,"10,841.8",329.8,"10,454.7","4,739.2","17,814"
498,SWISSCOM,瑞士,"10,841.3","1,166.6","13,373.4","6,200.8","19,207"
499,TOKYU,日本,"10,830.8",-109.3,"19,321.7","1,547.2","25,082"
500,TORONTO-DOMINION BANK,加拿大,"10,827.2",745.6,"207,528.7","9,947.3","41,934"
